G9N172
1.0 0.0
0.995164 0.001013
0.988142 0.002241
0.979269 0.00369
0.968837 0.005355
0.957101 0.007223
0.944281 0.009275
0.930566 0.011486
0.916119 0.013831
0.901078 0.01628
0.885561 0.018806
0.869666 0.021381
0.853475 0.023978
0.837058 0.026575
0.820469 0.029148
0.803755 0.031681
0.786951 0.034157
0.770085 0.036563
0.753179 0.03889
0.73625 0.041132
0.719309 0.043284
0.702364 0.045345
0.68542 0.047317
0.668478 0.049202
0.651541 0.051004
0.634607 0.052728
0.617675 0.054382
0.600741 0.055971
0.583805 0.057503
0.566863 0.058984
0.549913 0.060419
0.532954 0.061814
0.515984 0.063173
0.499004 0.064497
0.482015 0.065788
0.465018 0.067045
0.448017 0.068264
0.431016 0.069441
0.414023 0.070569
0.397045 0.07164
0.380093 0.072643
0.363178 0.073566
0.346314 0.074396
0.329517 0.075118
0.312806 0.075716
0.296201 0.076175
0.279726 0.076477
0.263407 0.076605
0.247271 0.076545
0.231349 0.076279
0.215674 0.075795
0.200283 0.07508
0.185213 0.074124
0.170504 0.07292
0.156198 0.071462
0.142339 0.069749
0.128971 0.067784
0.116141 0.065572
0.103894 0.063124
0.092276 0.060454
0.08133 0.057581
0.071099 0.054527
0.061621 0.051318
0.052929 0.047985
0.045052 0.044561
0.03801 0.041082
0.031815 0.037585
0.026464 0.034107
0.021944 0.030687
0.018225 0.027359
0.015255 0.024154
0.012964 0.021098
0.011253 0.018207
0.009996 0.015488
0.009031 0.012932
0.008159 0.010516
0.007141 0.008192
0.005685 0.005889
0.003449 0.003507
3e-05 0.00091
3e-05 -0.00091
0.000336 -0.002835
0.000792 -0.004675
0.001416 -0.006563
0.002274 -0.008517
0.00339 -0.010497
0.004742 -0.012443
0.00629 -0.014305
0.008011 -0.016056
0.009916 -0.01769
0.012065 -0.019223
0.014563 -0.020681
0.01755 -0.022094
0.021182 -0.023486
0.025615 -0.024872
0.030986 -0.026254
0.037403 -0.02762
0.044933 -0.028947
0.053601 -0.030203
0.063392 -0.031356
0.074251 -0.03237
0.086098 -0.033219
0.098829 -0.033883
0.112332 -0.034352
0.126489 -0.034628
0.141189 -0.034727
0.156329 -0.03467
0.17182 -0.034489
0.187587 -0.034221
0.203571 -0.033903
0.219726 -0.033574
0.236017 -0.033269
0.252419 -0.033018
0.26891 -0.032844
0.285476 -0.032765
0.3021 -0.03279
0.318771 -0.03292
0.335474 -0.033153
0.352196 -0.033478
0.368926 -0.033882
0.385654 -0.034349
0.402374 -0.034859
0.419083 -0.035393
0.435784 -0.035929
0.452486 -0.036448
0.469201 -0.036927
0.485947 -0.037347
0.502741 -0.037687
0.519605 -0.037928
0.536556 -0.038051
0.55361 -0.03804
0.570775 -0.03788
0.588054 -0.037561
0.605441 -0.037074
0.622923 -0.036418
0.640479 -0.035596
0.658081 -0.034615
0.675697 -0.03349
0.693295 -0.032238
0.710842 -0.030879
0.72831 -0.029437
0.745679 -0.02793
0.762935 -0.026378
0.780074 -0.024792
0.797101 -0.023178
0.814023 -0.021536
0.830852 -0.01986
0.847592 -0.018145
0.864234 -0.016383
0.880742 -0.014578
0.897044 -0.01274
0.913015 -0.010897
0.928472 -0.00909
0.943161 -0.007371
0.956767 -0.005789
0.968937 -0.004378
0.979336 -0.00314
0.987769 -0.002036
0.994381 -0.000999
1.0 0.0
