Generated Airfoil 3
1.0 0.0
0.996439 0.004614
0.991738 0.009173
0.985934 0.013708
0.979063 0.018239
0.97116 0.02278
0.962259 0.027336
0.952394 0.031909
0.941601 0.036497
0.929915 0.041094
0.917375 0.045693
0.904018 0.050283
0.889887 0.054856
0.875024 0.0594
0.859472 0.063904
0.843278 0.068358
0.826489 0.07275
0.809154 0.077071
0.791321 0.08131
0.773041 0.085457
0.754365 0.089505
0.735344 0.093444
0.716027 0.097266
0.696466 0.100963
0.676709 0.104526
0.656805 0.107948
0.636801 0.111221
0.616742 0.114336
0.596671 0.117286
0.576631 0.12006
0.556661 0.122651
0.536797 0.125049
0.517074 0.127243
0.497524 0.129224
0.478175 0.13098
0.459055 0.132501
0.440186 0.133777
0.421591 0.134795
0.403286 0.135545
0.38529 0.136016
0.367614 0.136198
0.350272 0.136082
0.333272 0.135659
0.316623 0.134921
0.300332 0.133864
0.284403 0.132482
0.268841 0.130774
0.253651 0.12874
0.238835 0.126383
0.224398 0.123707
0.210343 0.120723
0.196674 0.117441
0.183397 0.113876
0.170518 0.110048
0.158044 0.105978
0.145983 0.101692
0.134347 0.097219
0.123146 0.092592
0.112394 0.087845
0.102105 0.083018
0.092293 0.07815
0.082977 0.073284
0.074172 0.068462
0.065895 0.063727
0.058162 0.05912
0.050987 0.054681
0.044382 0.050445
0.038354 0.046443
0.032907 0.042695
0.028037 0.039216
0.023732 0.036007
0.019969 0.033052
0.016714 0.030322
0.013917 0.027763
0.011511 0.025299
0.009406 0.022824
0.007492 0.0202
0.005627 0.01725
0.003639 0.013756
0.00132 0.00945
0.0007 0.00673
0.000356 0.004124
6.4e-05 0.00166
-1e-06 -0.000771
0.00017 -0.003145
0.00059 -0.00538
0.001302 -0.007388
0.002364 -0.009102
0.00382 -0.010488
0.005676 -0.011547
0.007898 -0.012315
0.010424 -0.012851
0.013177 -0.01323
0.01609 -0.013531
0.019126 -0.013829
0.022293 -0.014181
0.025647 -0.01463
0.029296 -0.015189
0.03339 -0.015849
0.038106 -0.016578
0.043635 -0.017321
0.050163 -0.01801
0.057854 -0.018566
0.066838 -0.018909
0.077198 -0.018962
0.088971 -0.018656
0.102139 -0.017941
0.116639 -0.016781
0.132365 -0.015159
0.149179 -0.013082
0.166925 -0.010571
0.185433 -0.007664
0.204534 -0.004414
0.224071 -0.000879
0.243902 0.002878
0.263906 0.006793
0.28399 0.010807
0.304081 0.014866
0.324135 0.018924
0.344126 0.022946
0.364044 0.026902
0.383894 0.030771
0.403687 0.034538
0.423437 0.038189
0.443159 0.041713
0.462866 0.045096
0.482567 0.04832
0.502263 0.051363
0.521952 0.054199
0.541628 0.056798
0.561279 0.059126
0.58089 0.06115
0.600445 0.062838
0.619924 0.064163
0.639308 0.065105
0.658575 0.065652
0.677702 0.065801
0.696664 0.065561
0.715436 0.064945
0.73399 0.063976
0.752297 0.062678
0.770326 0.061075
0.788045 0.059191
0.80542 0.057044
0.822412 0.054651
0.838982 0.052023
0.855079 0.049176
0.870647 0.046125
0.885619 0.042895
0.899921 0.039521
0.913477 0.036041
0.926217 0.032493
0.938098 0.028899
0.949123 0.025244
0.95936 0.021463
0.968944 0.017438
0.978032 0.01304
0.986664 0.008254
0.994457 0.003465
1.0 0.0
