Airfoil
1.0 0.0
0.996443 0.00449
0.991745 0.008703
0.985934 0.012701
0.979043 0.016538
0.971104 0.020256
0.962153 0.023891
0.952226 0.02747
0.941363 0.031016
0.929605 0.034548
0.916995 0.038079
0.903576 0.041621
0.889395 0.045181
0.874498 0.048766
0.858932 0.05238
0.842747 0.056025
0.82599 0.059703
0.808711 0.063414
0.790959 0.067156
0.772781 0.070926
0.754226 0.074722
0.735342 0.078539
0.716174 0.08237
0.696768 0.086207
0.677166 0.090042
0.657412 0.093866
0.637546 0.097665
0.617606 0.101428
0.597629 0.105139
0.577651 0.108782
0.557704 0.11234
0.537818 0.115794
0.518024 0.119124
0.498348 0.122308
0.478815 0.125324
0.459448 0.128149
0.440269 0.130759
0.421298 0.133129
0.402554 0.135236
0.384053 0.137055
0.365813 0.138563
0.347847 0.139738
0.330171 0.140558
0.312799 0.141004
0.295743 0.141058
0.279018 0.140706
0.262638 0.139935
0.246615 0.138737
0.230964 0.137107
0.215701 0.135044
0.20084 0.132551
0.186398 0.129637
0.172392 0.126315
0.158841 0.122601
0.145765 0.118521
0.133182 0.114102
0.121114 0.109378
0.109583 0.104388
0.09861 0.099174
0.088217 0.093785
0.078426 0.088272
0.069256 0.082689
0.060726 0.077093
0.052854 0.07154
0.045651 0.066089
0.039127 0.060795
0.033286 0.05571
0.028125 0.050879
0.023632 0.046341
0.019788 0.042125
0.016559 0.038246
0.013901 0.0347
0.011751 0.031466
0.010032 0.028498
0.008642 0.025722
0.007459 0.023028
0.006333 0.020271
0.005083 0.01726
0.003496 0.013752
0.00132 0.00945
0.0007 0.00673
0.000354 0.004124
4.7e-05 0.001658
-7.5e-05 -0.000776
-2.9e-05 -0.003151
0.000174 -0.005376
0.000571 -0.007351
0.001224 -0.008993
0.002195 -0.010254
0.00352 -0.011121
0.005202 -0.011619
0.00722 -0.0118
0.009541 -0.011735
0.012139 -0.011503
0.015013 -0.01118
0.018199 -0.010834
0.021774 -0.010512
0.025856 -0.010238
0.030595 -0.010015
0.03616 -0.009819
0.042724 -0.009607
0.050447 -0.00932
0.059462 -0.00889
0.069864 -0.008245
0.0817 -0.007316
0.094964 -0.006044
0.109603 -0.004383
0.125516 -0.002307
0.142567 0.000193
0.160589 0.003103
0.179401 0.006394
0.198818 0.010017
0.218659 0.013912
0.238759 0.018012
0.258975 0.022243
0.279191 0.026534
0.299318 0.030817
0.319297 0.035032
0.339096 0.039127
0.358703 0.043062
0.378126 0.046807
0.397385 0.050343
0.416506 0.053655
0.435521 0.056738
0.45446 0.059586
0.473347 0.062198
0.492203 0.064569
0.511043 0.066691
0.529872 0.068554
0.548693 0.070145
0.567502 0.071447
0.586293 0.072444
0.605054 0.073121
0.623775 0.073464
0.642441 0.073467
0.661037 0.073127
0.679546 0.072452
0.69795 0.071452
0.716228 0.070146
0.734356 0.068554
0.752308 0.066698
0.770054 0.064598
0.787562 0.062271
0.804794 0.059729
0.821708 0.05698
0.838256 0.054029
0.854378 0.050885
0.870009 0.04756
0.885069 0.044077
0.899473 0.040468
0.913133 0.036773
0.92597 0.033034
0.937935 0.029275
0.949027 0.025485
0.95931 0.021602
0.968923 0.017506
0.978025 0.013065
0.986662 0.00826
0.994457 0.003466
1.0 0.0
